,0
总收益率,0.11157594674757187
胜率,0.1935599712712473
总盈亏比,1.0313770679482968
平均盈亏比,1.0422202405859722
收益回撤比,0.2530371954618113
年化收益率,0.03529048575638105
夏普比率,0.25206019561835546
百分比最大回撤,-0.1394675817994795
