,0
总收益率,0.12555344372554278
胜率,0.5081398132631075
总盈亏比,1.0417721514983858
平均盈亏比,0.9595592726404447
收益回撤比,0.440201799001085
年化收益率,0.039711444505912574
夏普比率,0.43678913532819
百分比最大回撤,-0.0902119087110198
