,0
总收益率,0.029584129132492976
胜率,0.3482164232702897
总盈亏比,1.0052062031699274
平均盈亏比,0.9976040936925334
收益回撤比,0.04596697961754403
年化收益率,0.009357198555771174
夏普比率,0.05499309605420008
百分比最大回撤,-0.20356348478027586
