,0
总收益率,0.35039302600142697
胜率,0.3072779506823079
总盈亏比,1.028810156376665
平均盈亏比,1.0135803994844508
收益回撤比,0.2538102457337964
年化收益率,0.11082621706284301
夏普比率,0.29515305207271436
百分比最大回撤,-0.43664989465823534
