,0
总收益率,0.0027950287462092938
胜率,0.20660761311946374
总盈亏比,1.000627852289537
平均盈亏比,0.9351174540805465
收益回撤比,0.0026526430686251217
年化收益率,0.0008840428876658511
夏普比率,0.0051861838775526655
百分比最大回撤,-0.3332686926945113
