,0
总收益率,-0.36572787974253385
胜率,0.366171893703615
总盈亏比,0.9514448796919044
平均盈亏比,1.001831957334954
收益回撤比,0.1961436213088009
年化收益率,-0.11567649575912033
夏普比率,-0.5389438146977448
百分比最大回撤,-0.5897540536227979
