,0
总收益率,-0.15206775059805155
胜率,0.21031841034235096
总盈亏比,0.9796872499822845
平均盈亏比,1.0287552511197011
收益回撤比,0.09099862764412397
年化收益率,-0.04809768541446171
夏普比率,-0.1729122611767101
百分比最大回撤,-0.528553964600009
