,0
总收益率,-0.3580996420684137
胜率,0.19990423749102226
总盈亏比,0.9409704353673654
平均盈亏比,0.944914622821001
收益回撤比,0.17744818336181314
年化收益率,-0.11326375160742722
夏普比率,-0.4613824173695329
百分比最大回撤,-0.6382919760665274
