,0
总收益率,0.016199846950635033
胜率,0.28058415130476416
总盈亏比,1.0014165444899483
平均盈亏比,1.0740448774947655
收益回撤比,0.013808489770411568
年化收益率,0.005123868402930491
夏普比率,0.014185436189051619
百分比最大回撤,-0.3710665313964868
