,0
总收益率,0.3284569117078622
胜率,0.3339717500598516
总盈亏比,1.042743861660118
平均盈亏比,1.0442388349384837
收益回撤比,0.4545355014819804
年化收益率,0.10388801800118691
夏普比率,0.44749579898101344
百分比最大回撤,-0.22855864429173844
