,0
总收益率,0.6134452900073497
胜率,0.338520469236294
总盈亏比,1.054968222151535
平均盈亏比,1.0564603978547198
收益回撤比,0.47631907702426446
年化收益率,0.19402732309591217
夏普比率,0.5851883455119349
百分比最大回撤,-0.4073473695575458
