,0
总收益率,-0.1771484231886703
胜率,0.19583433085946853
总盈亏比,0.9704228413858034
平均盈亏比,1.0160967770744995
收益回撤比,0.11908826703456815
年化收益率,-0.05603048047128653
夏普比率,-0.22824079192863225
百分比最大回撤,-0.47049538855933115
