,0
总收益率,-0.08151726967961792
胜率,0.34833612640651185
总盈亏比,0.9883285924186972
平均盈亏比,0.9784792696763803
收益回撤比,0.08724482367175862
年化收益率,-0.02578319188306806
夏普比率,-0.12551234910773892
百分比最大回撤,-0.29552689544163924
