,0
总收益率,-0.19059332066626133
胜率,0.40639214747426383
总盈亏比,0.9738404757729906
平均盈亏比,0.9540481362064703
收益回撤比,0.17371724954924925
年化收益率,-0.06028298270639981
夏普比率,-0.2867821501621836
百分比最大回撤,-0.3470178284702202
