,0
总收益率,-0.031245914927595875
胜率,0.3542015800813981
总盈亏比,0.9981048202047221
平均盈亏比,0.9667348478224851
收益回撤比,0.009920232221766492
年化收益率,-0.009882806714534223
夏普比率,-0.020741358721883586
百分比最大回撤,-0.9962273557316379
