,0
总收益率,-0.06939690975632073
胜率,0.35324395499162076
总盈亏比,0.9957792065018487
平均盈亏比,0.9593359146339395
收益回撤比,0.02578635342058984
年化收益率,-0.021949629169026923
夏普比率,-0.0454801636064821
百分比最大回撤,-0.8512110576868392
