,0
总收益率,0.05979745008059756
胜率,0.20122097198946612
总盈亏比,1.0091160244958848
平均盈亏比,1.031327382560339
收益回撤比,0.04331755816582059
年化收益率,0.018913404921506158
夏普比率,0.07702865037924239
百分比最大回撤,-0.43662213943605077
