,0
总收益率,0.16999514347309286
胜率,0.10306440028728753
总盈亏比,1.0442673161828495
平均盈亏比,0.9896888850234672
收益回撤比,0.2865016174972802
年化收益率,0.05376796132381186
夏普比率,0.2377945530934022
百分比最大回撤,-0.18767070773805417
