,0
总收益率,0.3117229411056448
胜率,0.3435480009576251
总盈亏比,1.035011883958356
平均盈亏比,1.0288811515446654
收益回撤比,0.3301844647298779
年化收益率,0.09859521100828453
夏普比率,0.36318491680184817
百分比最大回撤,-0.2986064504547321
