,0
总收益率,0.012913381426678194
胜率,0.3524060330380656
总盈亏比,1.0007866473512337
平均盈亏比,0.9701919468547626
收益回撤比,0.006169223638522918
年化收益率,0.004084388406185044
夏普比率,0.008446129030994886
百分比最大回撤,-0.6620587363182313
