,0
总收益率,-0.17308444056856598
胜率,0.19032798659324873
总盈亏比,0.9533210504050275
平均盈亏比,0.9803018348504529
收益回撤比,0.2506410507458778
年化收益率,-0.05474507868936446
夏普比率,-0.3895216881136847
百分比最大回撤,-0.21842024092402124
