,0
总收益率,0.013862074041737227
胜率,0.3458223605458463
总盈亏比,1.002426863552662
平均盈亏比,1.011448358344067
收益回撤比,0.02436432367810499
年化收益率,0.004384451495003542
夏普比率,0.02570541374292319
百分比最大回撤,-0.17995375340312159
