AG,AL,AP,BU,C,CF,CS,CU,FG,HC,J,JD,JM,L,M,MA,OI,P,PB,PP,RB,RM,RU,SF,SN,SR,TA,V,Y,ZN
0.015561266539614805,0.022232581673361767,0.03845926649339084,0.04328006541445864,0.020248299712569022,0.022650285926722327,0.02551260061234659,0.02103311530346421,0.030824775835531653,0.0404657308112658,0.04604464819322813,0.032814843549774556,0.048290470678469644,0.03412028477092738,0.023637042868553018,0.03747031478100651,0.021353960445920663,0.025451638135222842,0.027599270588998047,0.03678129486669616,0.04,0.027956356916444786,0.04656459912801025,0.05915515510664055,0.021791993327668402,0.017995583974836186,0.02718375754521505,0.03707004803459773,0.021029735229385213,0.02927879681145047
0.03890316634903701,0.05558145418340441,0.09614816623347709,0.1082001635361466,0.05062074928142255,0.05662571481680582,0.06378150153086647,0.05258278825866053,0.07706193958882912,0.1011643270281645,0.11511162048307032,0.08203710887443638,0.12072617669617411,0.08530071192731845,0.05909260717138254,0.09367578695251626,0.05338490111480166,0.06362909533805709,0.0689981764724951,0.09195323716674039,0.1,0.06989089229111195,0.11641149782002562,0.14788788776660136,0.054479983319171005,0.04498895993709046,0.06795939386303762,0.09267512008649431,0.052574338073463026,0.07319699202862616
