,0
总收益率,0.21272516168963596
胜率,0.49042374910222647
总盈亏比,1.073773710154548
平均盈亏比,1.0714149199687069
收益回撤比,1.6660095370958499
年化收益率,0.06728308840270114
夏普比率,0.7738159918757128
百分比最大回撤,-0.040385776254310946
