,0
总收益率,0.16345526873775462
胜率,0.19762987790280107
总盈亏比,1.0279840195530547
平均盈亏比,1.0597388257294362
收益回撤比,0.22987290150545664
年化收益率,0.05169945674980973
夏普比率,0.21009846589348607
百分比最大回撤,-0.2249045294648726
