,0
总收益率,-0.01775755797849332
胜率,0.21474742638257122
总盈亏比,0.9976334744451847
平均盈亏比,1.005418796988235
收益回撤比,0.008674478323130496
年化收益率,-0.005616558632712359
夏普比率,-0.01975666949227697
百分比最大回撤,-0.6474808540054571
