,datetime,open,high,low,close,trade_price,trade_time,pred_sig,signal,pos,profit,cost,signal_class,trend_pct,revers_pct,balance,profit_cost,pnl_cost
0,2017-01-03 14:00:00,9760.0,9805.0,9705.0,9710.0,0,0,-1.0,-1.0,0.0,0.0,1.25068821820937,0,0,0,1000000.0,-1.25068821820937,0.9999987493117818
1,2017-01-04 09:00:00,9670.0,9760.0,9635.0,9760.0,[9650.0],['2017-01-04 09:01:00'],1.0,1.0,-20.72538860103627,-11398.963730569947,25.800480765648544,0,0,0,988575.2357886644,-11424.764211335596,0.9885739851004461
2,2017-01-04 10:00:00,9755.0,9775.0,9705.0,9725.0,"[9756.0, 9756.0]","['2017-01-04 10:00:00', '2017-01-04 10:00:00']",-1.0,-1.0,20.491803278688526,-2761.721736175996,51.548159684708914,0,0,0,985761.9658928037,-2813.2698958607048,0.9857607152045855
3,2017-01-04 11:00:00,9725.0,9765.0,9710.0,9765.0,"[9725.0, 9725.0]","['2017-01-04 11:00:00', '2017-01-04 11:00:00']",-1.0,0.0,-20.565552699228792,-4113.1105398457585,51.60092086219123,0,0,0,981597.2544320958,-4164.711460707949,0.9815960037438776
4,2017-01-04 13:00:00,9770.0,9820.0,9710.0,9720.0,[],[],-1.0,0.0,-20.565552699228792,4627.249357326478,0.0,0,0,0,986224.5037894222,4627.249357326478,0.9862232531012041
5,2017-01-04 14:00:00,9720.0,9735.0,9655.0,9695.0,[],[],-1.0,0.0,-20.565552699228792,2570.694087403599,0.0,0,0,0,988795.1978768258,2570.694087403599,0.9887939471886076
6,2017-01-05 09:00:00,9740.0,9770.0,9625.0,9640.0,[],[],-1.0,0.0,-20.565552699228792,5655.526992287918,0.0,0,0,0,994450.7248691138,5655.526992287918,0.9944494741808956
7,2017-01-05 10:00:00,9640.0,9675.0,9620.0,9635.0,[],[],1.0,1.0,-20.565552699228792,514.1388174807198,0.0,0,0,0,994964.8636865945,514.1388174807198,0.9949636129983762
8,2017-01-05 11:00:00,9635.0,9705.0,9630.0,9705.0,"[9635.0, 9635.0]","['2017-01-05 11:00:00', '2017-01-05 11:00:00']",1.0,0.0,20.757654385054487,7265.17903476907,51.60141166149367,0,0,0,1002178.4413097021,7213.577623107577,1.0021771906214838
9,2017-01-05 13:00:00,9705.0,9750.0,9705.0,9720.0,[],[],-1.0,-1.0,20.757654385054487,1556.8240788790865,0.0,0,0,0,1003735.2653885812,1556.8240788790865,1.0037340147003628
