,datetime,open,high,low,close,trade_price,trade_time,pred_sig,signal,pos,profit,cost,signal_class,trend_pct,revers_pct,balance,profit_cost,pnl_cost
0,2020-05-06 14:00:00,5670.0,5700.0,5645.0,5680.0,0,0,0.0,0.0,0.0,0.0,0.8804863221884498,0,0,0,1000000.0,-0.8804863221884498,0.9999991195136778
1,2020-05-06 21:00:00,5675.0,5680.0,5635.0,5660.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
2,2020-05-06 22:00:00,5660.0,5740.0,5660.0,5735.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
3,2020-05-07 09:00:00,5725.0,5730.0,5690.0,5705.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
4,2020-05-07 10:00:00,5710.0,5725.0,5690.0,5710.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
5,2020-05-07 11:00:00,5710.0,5710.0,5670.0,5685.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
6,2020-05-07 13:00:00,5680.0,5705.0,5675.0,5690.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
7,2020-05-07 14:00:00,5690.0,5700.0,5660.0,5665.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
8,2020-05-07 21:00:00,5705.0,5710.0,5670.0,5695.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
9,2020-05-07 22:00:00,5695.0,5700.0,5670.0,5680.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
10,2020-05-08 09:00:00,5665.0,5710.0,5660.0,5695.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
11,2020-05-08 10:00:00,5695.0,5720.0,5685.0,5710.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
12,2020-05-08 11:00:00,5710.0,5740.0,5710.0,5715.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
13,2020-05-08 13:00:00,5715.0,5755.0,5695.0,5740.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
14,2020-05-08 14:00:00,5735.0,5805.0,5735.0,5790.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
15,2020-05-08 21:00:00,5765.0,5795.0,5740.0,5765.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
16,2020-05-08 22:00:00,5765.0,5780.0,5760.0,5775.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
17,2020-05-11 09:00:00,5770.0,5840.0,5770.0,5810.0,[],[],0.0,0.0,0.0,0.0,0.0,0,0,0,1000000.0,0.0,0.9999991195136778
