,0
总收益率,-0.23429299366084988
胜率,0.19140531481924827
总盈亏比,0.9368287871362543
平均盈亏比,0.9503041230362753
收益回撤比,0.1697486684653229
年化收益率,-0.07410480302097938
夏普比率,-0.531473374694015
百分比最大回撤,-0.43655601950196077
