,0
总收益率,-0.18480336696069666
胜率,0.20146037826191046
总盈亏比,0.9691947203886363
平均盈亏比,0.9599807480022916
收益回撤比,0.13912450969275886
年化收益率,-0.05845167152569695
夏普比率,-0.23746963809257654
百分比最大回撤,-0.4201392813874494
