,0
总收益率,0.17607806879600663
胜率,0.3787407230069428
总盈亏比,1.0169285262184946
平均盈亏比,1.0471406885018506
收益回撤比,0.30662640084414555
年化收益率,0.05569193683755842
夏普比率,0.19101334415089985
百分比最大回撤,-0.18162798990640716
